customer_id,age,annual_income,spending_score,days_since_last_purchase,credit_score,region,signup_date
2962,27.0,,7.2,34.4,695.0,Central,2022-08-14
2963,,,23.7,37.8,543.0,East,2022-10-18
2964,,,49.8,90.5,714.0,South,2024-12-05
2965,,,46.3,14.9,,North,2021-09-23
2966,31.0,25128.42,21.9,30.3,686.0,West,2022-10-15
2967,,,40.4,190.0,577.0,North,2020-02-17
2968,28.0,,10.8,12.6,636.0,South,2020-07-03
2969,,,51.1,20.9,645.0,South,2022-03-16
2970,38.0,,17.8,12.8,678.0,North,2022-11-01
2971,,,28.7,1.2,583.0,West,2022-07-25
2972,,,28.5,18.9,703.0,West,2021-05-08
2973,18.0,,31.6,2.9,545.0,South,2021-03-16
2974,58.0,24137.29,11.1,10.1,786.0,North,2023-04-09
2975,45.0,,72.4,27.0,590.0,East,2021-12-23
2976,,,13.6,1.3,493.0,East,2020-04-09
2977,50.0,16476.78,52.7,83.9,644.0,South,2020-04-13
2978,24.0,64759.15,37.5,95.3,617.0,West,2021-07-30
2979,,38886.82,20.4,31.8,577.0,East,2022-10-10
2980,,,,250.7,758.0,North,2023-05-08
2981,,,20.3,68.2,710.0,Central,2024-12-12
2982,50.0,24262.74,7.8,81.7,687.0,Central,2024-09-22
2983,,,,12.8,,West,2023-09-01
2984,38.0,164624.6,,109.0,,Central,2023-10-09
2985,,,6.9,174.1,601.0,,2022-08-21
2986,23.0,,16.1,16.2,504.0,South,2021-08-08
2987,,,54.7,69.6,672.0,South,2023-01-04
2988,36.0,255257.33,14.4,82.4,678.0,North,2020-01-17
2989,21.0,47089.56,,21.8,660.0,South,2024-10-01
2990,,,7.5,38.7,,North,2020-08-08
2991,,95548.05,34.0,6.2,559.0,North,2022-06-01
2992,,35616.73,21.3,11.4,578.0,Central,2020-10-01
2993,35.0,,26.2,3.8,625.0,Central,2024-12-12
2994,32.0,,27.1,49.3,761.0,West,2021-06-25
2995,23.0,20620.65,20.9,58.9,743.0,,2024-01-29
2996,,212752.44,51.1,148.7,691.0,South,2022-01-19
2997,,,16.8,46.9,811.0,Central,2024-04-13
2998,,,44.0,18.1,691.0,North,2022-04-05
2999,39.0,136261.41,12.0,3.7,701.0,Central,2022-01-19
3000,33.0,,35.6,129.7,768.0,South,2020-04-02
3001,,,4.7,39.1,706.0,West,2022-03-31
3002,24.0,24272.03,17.9,80.2,782.0,East,2020-04-14
3003,30.0,,32.2,0.9,,North,2023-03-13
3004,,,21.3,40.2,599.0,South,2023-02-24
3005,,100940.38,66.5,23.6,642.0,South,2021-02-02
3006,18.0,,29.8,1.8,669.0,East,2022-01-12
3007,,,25.1,89.7,,West,2023-02-07
3008,18.0,,29.5,43.2,593.0,North,2021-08-14
3009,,,28.0,24.3,616.0,West,2020-05-30
3010,,,17.8,98.3,562.0,East,2022-03-02
3011,,,18.8,35.5,603.0,,2022-10-29
3012,50.0,,37.5,0.2,,Central,2022-07-11
3013,19.0,,30.9,173.4,714.0,West,2024-04-14
3014,,,8.9,17.7,538.0,,2023-01-31
3015,,,30.3,106.5,675.0,North,2021-07-26
3016,,,17.7,101.7,644.0,East,2024-08-17
3017,,20204.47,27.7,10.6,734.0,Central,2023-06-30
3018,18.0,20086.72,22.8,38.5,628.0,Central,2023-10-25
3019,,,6.9,2.5,551.0,South,2023-06-05
3020,41.0,,,26.3,611.0,North,2020-08-31
3021,49.0,5387.89,49.1,78.8,554.0,,2020-09-20
3022,29.0,23104.74,,16.2,470.0,South,2020-07-17
3023,,8522.02,11.6,7.5,646.0,,2022-03-17
3024,48.0,,18.3,42.4,,East,2022-02-03
3025,,2948.9,13.7,46.2,665.0,South,2024-06-15
3026,30.0,,15.6,67.6,547.0,,2021-11-25
3027,37.0,,23.5,85.4,542.0,East,2023-02-16
3028,,38098.27,22.8,71.4,667.0,South,2022-01-18
3029,28.0,9896.17,50.7,112.0,786.0,East,2024-03-26
3030,35.0,,14.0,15.1,754.0,Central,2020-10-22
3031,,,46.4,50.6,627.0,South,2021-02-11
3032,27.0,120760.24,32.4,26.8,667.0,Central,2023-05-18
3033,40.0,,51.1,196.4,723.0,,2022-11-08
3034,23.0,,26.9,34.8,638.0,Central,2022-04-02
3035,,27965.0,18.4,192.7,542.0,North,2022-10-21
3036,,177780.39,3.0,87.9,424.0,Central,2020-03-23
3037,30.0,,,76.0,665.0,North,2020-04-02
3038,,,12.4,40.6,634.0,East,2020-03-20
3039,23.0,33961.18,16.7,35.2,514.0,West,2020-10-07
3040,,,24.8,44.9,536.0,West,2024-01-01
3041,42.0,,,20.9,629.0,West,2021-11-13
3042,,,41.5,140.9,606.0,North,2024-07-04
3043,27.0,11458.32,26.5,94.9,765.0,West,2022-08-28
3044,,,8.8,97.0,764.0,West,2022-11-29
3045,,,28.3,34.1,582.0,Central,2022-07-24
3046,18.0,68272.35,24.7,4.4,770.0,West,2020-11-01
3047,,,27.2,68.9,779.0,North,2023-05-26
3048,,,50.5,28.1,673.0,Central,2022-11-21
3049,,12906.7,8.6,122.6,576.0,,2020-10-13
3050,,,23.0,90.9,660.0,South,2021-11-02
3051,18.0,,8.0,9.4,480.0,,2023-06-09
3052,,14158.45,17.1,55.2,603.0,North,2021-10-14
3053,,,8.4,70.7,671.0,North,2020-11-28
3054,25.0,,29.7,50.4,681.0,Central,2022-03-15
3055,55.0,,44.3,43.3,,South,2023-06-16
3056,24.0,,30.1,15.5,656.0,South,2024-02-23
3057,28.0,,7.2,16.1,568.0,West,2024-09-21
3058,37.0,,20.4,87.7,,East,2021-09-04
3059,,,16.3,1.1,,,2023-04-30
3060,,,3.9,90.6,707.0,Central,2021-11-19
3061,,39506.6,56.7,44.9,629.0,West,2022-11-04
3062,31.0,40965.36,54.8,165.1,584.0,Central,2024-08-23
3063,,10911.39,,355.4,718.0,West,2022-11-09
3064,,,36.4,65.3,,South,2022-12-26
3065,,,24.8,31.9,,East,2022-09-30
3066,,39036.32,23.1,38.7,735.0,North,2023-12-22
3067,,92182.85,72.2,13.7,614.0,East,2023-02-26
3068,35.0,76156.17,33.9,6.3,581.0,West,2021-09-05
3069,,,13.5,51.9,726.0,,2022-08-30
3070,43.0,,,98.2,,North,2024-07-28
3071,19.0,,20.3,18.2,660.0,South,2020-02-04
3072,55.0,,34.7,32.6,753.0,South,2022-01-24
3073,37.0,,17.5,48.6,745.0,West,2021-11-09
3074,54.0,,38.7,143.1,677.0,East,2023-10-11
3075,26.0,,28.9,9.0,556.0,West,2020-08-12
3076,56.0,41077.9,,16.2,610.0,East,2022-05-03
3077,,,9.8,150.5,843.0,Central,2023-04-10
3078,41.0,,13.8,2.4,726.0,West,2021-09-22
3079,,,22.1,64.0,632.0,East,2024-06-19
3080,32.0,,12.7,61.2,549.0,Central,2024-01-25
3081,,,11.0,29.0,498.0,West,2024-11-21
3082,36.0,,39.2,37.9,747.0,South,2023-11-10
3083,,23786.34,42.3,115.8,749.0,Central,2023-07-12
3084,,,23.1,10.8,647.0,West,2020-02-24
3085,32.0,,21.4,15.8,617.0,North,2023-05-07
3086,,,21.5,43.1,741.0,South,2022-08-29
3087,34.0,,55.3,31.6,532.0,Central,2021-06-27
3088,,,11.5,51.3,810.0,East,2023-09-04
3089,,51651.95,66.0,152.2,709.0,North,2024-05-22
3090,,,16.4,149.4,550.0,East,2024-05-08
3091,,,19.9,15.7,713.0,North,2023-03-30
3092,44.0,,19.9,21.6,595.0,West,2023-03-28
3093,,,11.7,10.6,543.0,West,2021-04-11
3094,,24546.96,6.0,157.7,713.0,East,2024-01-17
3095,,,18.4,30.4,562.0,East,2020-04-15
3096,50.0,299340.0,25.4,35.8,543.0,East,2023-04-10
3097,,91381.86,48.4,97.4,689.0,Central,2022-09-10
3098,,92047.4,20.3,43.2,642.0,South,2020-12-15
3099,33.0,,24.3,7.7,731.0,East,2022-12-09
3100,41.0,,21.1,34.6,626.0,West,2023-07-12
3101,,5340.82,41.2,59.7,619.0,West,2024-01-16
3102,45.0,,20.8,76.2,487.0,East,2023-06-23
3103,54.0,24724.27,34.0,62.2,690.0,East,2024-05-05
3104,,,17.0,7.6,649.0,West,2024-09-18
3105,26.0,719.34,26.0,21.8,745.0,Central,2022-02-17
3106,39.0,7445.24,46.4,79.4,711.0,North,2020-10-29
3107,,,21.2,127.3,677.0,West,2024-08-09
3108,41.0,,6.0,2.9,592.0,North,2023-10-26
3109,40.0,88028.83,29.8,2.6,617.0,East,2021-05-11
3110,18.0,,20.3,61.9,,South,2020-03-05
3111,,,21.9,47.7,646.0,East,2023-03-18
3112,31.0,,28.9,10.1,763.0,East,2023-12-05
3113,31.0,8906.22,45.4,47.7,755.0,East,2020-08-13
3114,20.0,,14.1,220.1,,West,2021-01-25
3115,39.0,,24.7,59.8,657.0,West,2020-02-08
3116,,,32.4,35.8,586.0,South,2022-06-22
3117,,,38.7,105.5,642.0,North,2021-10-04
3118,25.0,47628.22,14.4,14.4,726.0,,2022-05-07
3119,,,23.0,32.1,606.0,North,2020-11-06
4315,30.0,,47.7,5.3,622.0,East,2023-07-25
3120,54.0,36623.18,10.5,45.0,621.0,East,2022-04-25
3121,,90418.16,23.0,42.1,557.0,,2023-11-15
3122,27.0,14126.6,31.1,152.3,605.0,East,2021-02-21
3123,,50765.06,11.7,20.8,699.0,South,2022-04-20
3124,,35911.81,36.3,3.5,631.0,Central,2022-10-24
3125,,,36.5,148.9,558.0,West,2024-05-06
3126,43.0,,26.8,14.7,,East,2023-06-06
3127,,73365.66,4.9,28.6,646.0,Central,2022-08-23
3128,,,31.6,45.4,,North,2024-11-22
3129,,,7.4,223.5,639.0,Central,2024-10-03
3130,30.0,,31.6,46.0,570.0,West,2024-02-15
3131,,,27.5,35.6,727.0,West,2024-01-29
3132,34.0,,27.0,52.6,572.0,West,2020-05-07
3133,18.0,45476.62,6.2,212.0,546.0,Central,2023-12-16
3134,,157321.85,26.4,102.2,567.0,North,2020-10-09
3135,35.0,10676.25,34.8,11.1,601.0,East,2022-11-28
3136,,,12.9,97.6,499.0,North,2021-02-28
3137,,17556.82,,110.4,512.0,South,2023-02-22
3138,,,10.7,70.4,712.0,South,2021-10-27
3139,40.0,9959.3,29.2,64.2,636.0,East,2023-09-18
3140,31.0,,50.8,34.9,637.0,West,2022-09-06
3141,45.0,,22.8,61.6,645.0,East,2022-12-12
3142,,,6.4,80.3,695.0,Central,2022-02-10
3143,33.0,,39.9,7.9,,West,2021-10-04
3144,,25032.72,27.5,17.9,695.0,East,2020-12-20
3145,,86474.12,57.5,12.9,659.0,,2022-07-30
3146,,,14.4,110.4,573.0,Central,2022-12-27
3147,26.0,,34.2,68.4,699.0,Central,2021-12-02
3148,26.0,,39.0,36.0,655.0,North,2023-01-23
3149,,,8.2,104.9,566.0,,2021-12-26
3150,24.0,,16.6,75.7,572.0,East,2023-10-16
3151,,,11.6,146.9,688.0,North,2024-04-30
3152,,23495.47,46.6,4.8,731.0,West,2024-11-11
3153,,,27.9,42.7,,West,2024-01-16
3154,30.0,10765.33,35.8,73.6,721.0,South,2023-10-26
3155,22.0,,41.8,14.0,749.0,West,2023-08-10
3156,,26667.42,2.8,23.8,632.0,,2024-07-03
3157,20.0,,59.4,32.6,663.0,West,2023-11-20
3158,,,14.5,94.9,704.0,West,2021-06-25
3159,50.0,,42.9,40.8,558.0,East,2023-06-03
3160,,19740.88,50.2,40.7,733.0,Central,2022-09-18
3161,,32423.31,6.0,33.8,759.0,East,2021-01-28
3162,40.0,73295.96,44.1,15.6,591.0,North,2021-05-19
3163,29.0,,20.3,153.9,850.0,Central,2021-07-25
3164,26.0,,31.5,22.9,714.0,East,2023-02-16
3165,,,26.2,50.3,638.0,Central,2021-09-03
3166,,,6.4,9.7,484.0,Central,2021-04-05
3167,,,,34.2,643.0,Central,2021-09-01
3168,36.0,,52.3,140.5,684.0,West,2024-04-28
3169,,,26.2,323.8,,Central,2021-08-14
3170,30.0,,3.6,26.9,545.0,West,2023-12-14
3171,23.0,,23.0,10.0,597.0,Central,2021-02-28
3172,42.0,,42.0,22.7,704.0,West,2023-11-14
3173,19.0,44801.74,49.5,23.8,697.0,Central,2023-12-14
3174,44.0,,22.1,62.1,725.0,North,2022-09-28
3175,22.0,,,41.1,659.0,East,2021-10-11
3176,,,37.3,87.8,647.0,Central,2022-09-09
3177,,,43.3,72.5,691.0,North,2021-12-15
3178,28.0,,54.4,17.4,,,2023-02-21
3179,46.0,66544.47,39.8,92.0,528.0,South,2024-06-16
3180,41.0,,24.6,112.8,772.0,Central,2024-01-17
3181,,,11.2,54.7,724.0,South,2021-07-14
3182,41.0,46061.28,8.0,157.6,684.0,East,2021-08-12
3183,21.0,,35.3,91.7,541.0,East,2020-09-06
3184,,,21.6,54.3,717.0,Central,2023-03-20
3185,25.0,37915.6,48.8,142.0,615.0,North,2023-10-17
3186,,,39.2,55.0,716.0,Central,2023-01-17
3187,,,15.3,44.2,694.0,North,2022-02-16
3188,45.0,,54.3,26.4,623.0,Central,2022-03-19
3189,,62684.6,41.8,128.7,734.0,North,2024-08-03
3190,56.0,,34.2,7.9,555.0,West,2021-12-07
3191,,,36.5,38.5,,North,2024-05-02
3192,43.0,,57.4,46.3,783.0,North,2024-07-05
3193,62.0,34314.75,30.3,48.5,,East,2020-10-26
3194,,,24.7,63.3,723.0,South,2021-08-17
3195,,39583.18,27.1,42.3,656.0,Central,2020-03-27
3196,,,44.3,17.8,648.0,East,2021-08-12
3197,,,26.6,116.7,552.0,,2024-01-02
3198,18.0,191352.92,27.6,64.3,638.0,East,2020-06-10
3199,30.0,,8.9,117.2,704.0,East,2021-12-10
3200,40.0,,5.6,19.4,562.0,Central,2022-06-24
3201,,,17.9,60.8,573.0,West,2023-09-05
3202,40.0,97681.35,17.2,75.1,684.0,East,2021-06-09
3203,37.0,23569.27,42.8,29.0,716.0,Central,2024-03-10
3204,50.0,,13.8,100.4,811.0,North,2022-09-08
3205,,,21.6,0.2,628.0,South,2021-03-14
3206,26.0,,42.0,54.2,630.0,Central,2021-02-17
3207,25.0,,,57.0,717.0,West,2024-08-22
3208,,,16.1,45.8,696.0,Central,2023-01-08
3209,45.0,15333.93,,59.7,,Central,2021-07-09
3210,,47787.86,27.9,11.0,648.0,North,2023-02-25
3211,49.0,59775.74,39.6,69.3,600.0,South,2023-11-26
3212,,,44.7,24.5,558.0,South,2021-07-10
3213,,,55.2,36.1,639.0,West,2020-10-08
3214,,,39.8,24.3,772.0,South,2020-08-11
3215,,,48.6,38.5,593.0,North,2023-06-14
3216,56.0,,11.1,58.3,535.0,West,2024-02-26
3217,18.0,,62.8,109.3,570.0,North,2023-04-16
3218,28.0,,42.5,39.6,693.0,North,2021-05-05
3219,26.0,30437.08,,23.4,684.0,Central,2021-05-11
3220,43.0,,31.2,40.2,752.0,Central,2020-04-13
3221,,,16.7,70.0,735.0,Central,2023-10-03
3222,44.0,,12.8,25.5,674.0,East,2022-12-23
3223,,,13.4,32.1,702.0,North,2021-04-07
3224,43.0,52028.49,,49.6,590.0,South,2023-07-30
3225,,,32.0,20.9,705.0,West,2021-04-21
3226,23.0,24741.19,,14.1,641.0,East,2020-04-17
3227,,,38.7,9.1,718.0,Central,2020-07-24
3228,49.0,,50.1,26.1,683.0,East,2022-04-26
3229,,29814.29,19.5,3.0,612.0,East,2021-11-07
3230,,,31.6,52.5,562.0,North,2024-01-09
3231,29.0,36501.38,,11.6,610.0,North,2022-08-25
3232,18.0,,9.8,28.4,665.0,South,2020-07-24
3233,22.0,,16.4,18.8,585.0,West,2023-10-27
3234,,22852.43,60.2,59.7,638.0,West,2024-04-27
3235,19.0,,,114.0,737.0,Central,2020-10-08
3236,37.0,,55.6,60.2,744.0,South,2020-01-11
3237,47.0,,18.4,46.9,688.0,West,2023-02-01
3238,,,9.6,66.4,759.0,East,2020-11-19
3239,,,20.6,1.8,549.0,East,2022-04-13
3240,,16782.39,57.6,7.9,754.0,West,2023-08-30
3241,35.0,43056.11,59.6,6.0,541.0,East,2024-12-08
3242,69.0,36015.99,21.0,6.2,651.0,East,2024-12-03
3243,,,50.9,18.1,585.0,Central,2022-09-01
3244,47.0,105966.02,47.8,45.6,709.0,East,2022-09-04
3245,32.0,,,7.3,525.0,West,2023-08-25
3246,44.0,,17.1,164.1,509.0,North,2021-02-12
3247,40.0,,32.6,115.6,598.0,East,2024-03-28
3248,26.0,,3.8,213.8,592.0,West,2021-08-11
3249,37.0,541396.04,21.1,2.6,604.0,East,2021-10-19
3250,18.0,,,114.4,596.0,South,2021-08-07
3251,42.0,,10.3,97.7,705.0,Central,2023-08-15
3252,,,19.4,139.4,643.0,North,2020-05-01
3253,42.0,,15.2,45.0,774.0,East,2024-04-23
3254,47.0,,13.2,93.0,668.0,,2020-07-02
3255,,,54.8,3.2,721.0,North,2023-08-28
3256,,,,4.7,,East,2023-03-21
3257,24.0,89085.45,22.2,7.6,578.0,South,2021-04-20
3258,26.0,,27.6,147.8,608.0,West,2022-12-31
3259,49.0,,33.9,3.8,730.0,Central,2024-02-21
3260,52.0,,22.7,6.3,508.0,East,2024-01-20
3261,32.0,,20.1,159.9,689.0,West,2024-10-07
3262,,143586.25,,6.8,636.0,East,2020-03-17
3263,24.0,31214.81,4.0,122.3,590.0,Central,2020-12-24
3264,49.0,,24.1,93.4,629.0,South,2022-05-05
3265,,,33.6,2.5,780.0,Central,2024-12-11
3266,58.0,31059.26,13.5,1.3,512.0,Central,2024-09-11
3267,,70911.46,19.1,45.9,553.0,Central,2020-12-26
3268,30.0,15457.07,,352.2,495.0,North,2020-03-15
3269,37.0,,53.3,126.6,615.0,West,2024-09-08
3270,,,24.1,22.3,600.0,East,2022-03-24
3271,32.0,11144.2,26.7,29.3,663.0,South,2024-06-01
3272,,,12.9,29.5,612.0,East,2022-10-11
3273,45.0,,26.5,79.5,686.0,North,2021-01-16
3274,,,32.5,25.0,587.0,South,2024-03-13
3275,,,25.3,9.6,818.0,North,2024-11-21
3276,51.0,,5.9,82.5,699.0,East,2021-08-15
3277,,,28.0,36.8,,South,2024-11-30
3278,,,14.8,4.8,700.0,East,2020-03-17
3279,35.0,,1.8,93.7,566.0,West,2020-01-19
3280,41.0,,13.6,52.8,630.0,North,2021-09-03
3281,,28188.13,41.9,40.3,634.0,West,2023-03-09
3282,,,15.2,67.1,,West,2023-05-19
3283,18.0,,34.7,42.2,622.0,East,2020-08-07
3284,,3447.78,26.4,62.7,716.0,East,2021-11-17
3285,,,23.8,121.3,645.0,Central,2021-08-05
3286,53.0,77304.56,16.5,57.0,674.0,Central,2022-07-19
3287,31.0,40999.94,51.5,64.7,515.0,South,2023-08-06
3288,,,57.0,57.1,510.0,East,2023-01-17
3289,27.0,,30.5,45.5,574.0,North,2022-12-09
3290,,,30.7,11.3,781.0,East,2022-10-08
3291,,33836.7,,24.5,811.0,East,2024-12-26
3292,,10644.72,26.1,70.9,729.0,West,2020-10-01
3293,,,26.2,33.3,618.0,West,2024-10-08
3294,39.0,,13.2,31.3,684.0,Central,2022-10-29
3295,,,58.6,85.4,751.0,South,2022-08-16
3296,22.0,,31.8,0.3,798.0,South,2021-07-12
3297,55.0,176180.26,35.7,68.2,558.0,East,2021-01-29
3298,23.0,,27.1,40.3,666.0,North,2024-07-14
3299,,,36.5,28.4,624.0,West,2020-08-18
3300,,,20.6,25.0,697.0,North,2021-11-08
3301,,,38.5,11.4,654.0,West,2020-11-28
3302,23.0,24736.33,16.2,24.4,570.0,East,2024-02-06
3303,37.0,20388.88,44.1,29.8,682.0,South,2022-07-28
3304,,40582.2,20.9,34.5,594.0,East,2023-08-20
3305,48.0,70629.21,35.9,66.9,647.0,,2021-06-10
3306,,68766.56,,36.3,651.0,South,2024-01-11
3307,,11622.13,13.1,95.5,785.0,North,2021-01-16
3308,39.0,,54.2,61.3,676.0,North,2020-01-29
3309,,,24.4,12.6,643.0,Central,2024-02-17
3310,34.0,29376.43,30.1,19.5,708.0,North,2021-11-21
3311,20.0,17639.16,41.8,5.0,579.0,Central,2024-06-07
3312,,,45.3,174.8,,South,2021-08-27
3313,60.0,,48.0,130.6,701.0,East,2023-03-08
3314,,,95.91,5.3,697.0,East,2023-10-13
3315,30.0,,,51.2,608.0,South,2024-03-30
3316,39.0,,24.5,193.7,679.0,South,2021-01-30
3317,34.0,31251.37,49.0,82.5,704.0,West,2020-12-25
3318,23.0,,61.1,40.6,,North,2023-06-05
3319,48.0,18765.33,37.4,16.6,602.0,North,2024-10-19
3320,62.0,,4.7,19.6,,North,2023-08-01
3321,37.0,,59.2,80.0,836.0,Central,2022-04-10
3322,,12592.28,35.0,91.0,590.0,North,2024-08-20
3323,,,21.3,45.1,676.0,West,2022-05-25
3324,38.0,135015.23,26.4,7.7,622.0,East,2022-11-21
3325,,,30.4,163.0,,East,2021-11-02
3326,40.0,,56.7,111.8,706.0,Central,2020-06-26
3327,,31950.41,46.8,9.1,537.0,West,2022-03-31
3328,27.0,,5.7,3.5,765.0,South,2023-10-02
3329,,,28.2,46.1,567.0,East,2020-07-14
3330,,32861.69,12.7,20.1,597.0,West,2021-01-13
3331,,30572.09,50.0,20.0,696.0,South,2020-10-14
3332,18.0,,43.8,5.5,710.0,Central,2022-09-04
3333,54.0,,16.3,184.0,669.0,North,2021-10-24
3334,,64214.57,31.3,106.4,607.0,West,2021-05-23
3335,,,54.1,7.3,,East,2020-01-14
3336,18.0,,41.8,125.5,643.0,Central,2021-06-18
3337,18.0,16710.34,,68.9,582.0,West,2022-02-24
3338,33.0,12304.34,22.2,23.6,843.0,Central,2021-04-27
3339,41.0,40905.69,30.3,123.0,661.0,South,2022-07-03
3340,,,58.6,54.7,547.0,West,2024-03-23
3341,43.0,,18.2,113.3,623.0,North,2021-06-30
3342,,,98.0,38.0,711.0,South,2021-11-06
3343,22.0,,8.5,41.7,743.0,North,2021-09-10
3344,49.0,,36.2,20.6,625.0,Central,2023-04-07
3345,23.0,7391.18,6.7,29.4,641.0,,2024-01-20
3346,,47377.44,,50.3,,South,2023-03-19
3347,31.0,26872.59,42.5,176.3,575.0,South,2020-01-24
3348,,,17.1,55.0,678.0,South,2021-06-19
3349,43.0,,,9.6,673.0,Central,2023-08-31
3350,33.0,,43.6,0.4,693.0,East,2022-01-06
3351,28.0,,25.5,114.2,647.0,Central,2023-11-19
3352,30.0,,42.6,27.2,525.0,South,2021-04-28
3353,40.0,51175.13,2.9,22.7,668.0,Central,2020-05-07
3354,,,56.7,96.8,580.0,West,2023-09-29
3355,27.0,209978.34,7.4,174.4,788.0,West,2020-08-30
3356,,,,82.7,790.0,East,2022-08-11
3357,35.0,34702.57,,11.5,558.0,Central,2021-09-20
3358,18.0,,,29.8,582.0,Central,2020-11-23
3359,,,8.7,85.5,465.0,West,2022-04-10
3360,23.0,,38.4,142.5,709.0,South,2023-11-06
3361,21.0,,28.5,394.3,604.0,North,2022-10-26
3362,,44604.85,6.9,43.0,672.0,South,2024-12-23
3363,18.0,,29.1,103.7,607.0,East,2023-12-11
3364,18.0,,18.0,2.9,522.0,North,2024-04-25
3365,,,39.8,20.2,667.0,South,2021-09-28
3366,58.0,,11.7,27.9,753.0,Central,2023-11-14
3367,,,21.5,222.6,648.0,Central,2020-08-28
3368,,,19.6,0.2,568.0,West,2023-08-01
3369,,,32.4,22.1,638.0,Central,2021-08-27
3370,,,17.3,159.9,691.0,Central,2022-01-22
3371,34.0,,51.9,22.0,,East,2023-06-12
3372,,17455.25,41.9,15.3,562.0,North,2021-03-28
3373,52.0,,33.6,78.6,812.0,South,2021-03-24
3374,56.0,,58.0,82.1,529.0,South,2020-09-30
3375,,31337.44,4.3,38.3,832.0,East,2022-09-06
3376,,,40.6,176.2,643.0,North,2020-11-09
3377,31.0,,,13.6,722.0,Central,2022-07-20
3378,,,18.6,146.8,667.0,East,2024-03-11
3379,41.0,,32.1,84.5,,Central,2023-05-25
3380,26.0,,34.4,27.6,756.0,South,2022-02-04
3381,60.0,,9.7,98.7,699.0,East,2022-05-01
3382,,,39.9,8.6,642.0,East,2023-12-08
3383,37.0,39108.77,47.0,8.4,708.0,East,2023-01-29
3384,,,23.5,159.5,639.0,South,2022-08-22
3385,48.0,40084.43,11.0,6.0,474.0,South,2024-03-31
3386,,,9.2,0.2,513.0,,2023-01-05
3387,,,17.3,29.6,648.0,South,2024-06-30
3388,,48838.4,51.0,6.6,625.0,South,2023-09-22
3389,,,33.7,119.3,643.0,Central,2024-08-17
3390,,,30.2,153.6,623.0,,2021-03-23
3391,,49847.89,36.4,39.5,560.0,North,2024-04-09
3392,25.0,,45.6,33.3,539.0,Central,2021-05-21
3393,,,32.8,46.5,582.0,West,2023-10-25
3394,34.0,,76.3,15.4,710.0,North,2024-03-25
3395,58.0,18584.73,28.9,21.2,585.0,West,2023-05-05
3396,,74357.29,50.4,6.4,733.0,East,2024-11-23
3397,41.0,,57.0,35.5,567.0,East,2024-05-31
3398,,,35.5,56.8,745.0,East,2020-06-16
3399,,62385.34,22.4,159.7,609.0,,2022-12-12
3400,,35236.94,,80.6,,South,2022-07-03
3401,40.0,,24.8,77.0,626.0,Central,2022-12-17
3402,,,26.4,22.1,697.0,North,2023-12-12
3403,,,42.9,131.5,670.0,North,2022-01-10
3404,,,18.7,176.2,661.0,East,2020-06-08
3405,40.0,,16.6,161.5,644.0,East,2023-03-01
3406,,,8.8,2.4,604.0,South,2020-08-17
3407,43.0,187523.35,,55.6,738.0,West,2020-05-06
3408,36.0,9276.44,29.7,61.8,657.0,North,2024-08-24
3409,32.0,,5.6,21.0,696.0,North,2023-01-26
3410,,35146.0,24.7,292.9,666.0,West,2022-11-01
3411,,,16.4,20.6,616.0,North,2021-02-18
3412,,81237.22,38.2,14.6,842.0,North,2023-03-18
3413,58.0,,0.1,39.7,748.0,South,2023-01-04
3414,,,18.9,23.4,,North,2020-11-02
3415,,,10.8,154.6,814.0,East,2020-12-02
3416,33.0,45986.94,22.5,34.8,,East,2021-11-02
3417,,,36.0,31.7,563.0,Central,2024-10-15
3418,37.0,,40.3,59.0,,South,2022-12-01
3419,19.0,,34.8,5.1,683.0,South,2022-06-23
3420,,24147.81,14.4,84.8,663.0,East,2020-08-26
3421,,,11.9,87.8,731.0,South,2023-10-25
3422,,,12.5,38.6,677.0,South,2021-02-24
3423,40.0,,20.3,187.0,,Central,2024-01-08
3424,40.0,18123.89,4.4,52.0,542.0,West,2023-04-09
3425,18.0,,7.5,71.3,582.0,North,2022-09-28
3426,,,2.2,154.9,810.0,Central,2020-07-05
3427,38.0,,7.1,65.9,702.0,West,2022-11-11
3428,,,13.6,33.9,693.0,North,2022-07-01
3429,40.0,,15.3,1.5,659.0,East,2024-07-14
3430,48.0,23708.69,5.0,78.2,576.0,West,2020-04-23
3431,,,,200.9,534.0,North,2022-07-17
3432,51.0,34097.16,40.0,38.1,730.0,Central,2020-09-27
3433,41.0,,52.7,24.9,,North,2022-11-17
3434,33.0,65697.33,43.9,43.9,704.0,South,2022-04-30
3435,,,17.3,78.2,611.0,North,2022-07-24
3436,,40961.16,42.3,0.0,617.0,East,2023-02-28
3437,41.0,41196.46,30.3,130.9,705.0,Central,2020-04-28
3438,,,33.7,130.5,641.0,West,2023-02-18
3439,19.0,,16.1,46.8,637.0,North,2022-08-04
3440,,,10.1,7.8,607.0,Central,2023-10-09
3441,,,,66.8,597.0,East,2024-07-10
3442,,,8.3,8.9,640.0,West,2021-09-23
3443,,,34.7,42.5,523.0,North,2024-01-21
3444,54.0,,22.7,5.9,700.0,East,2020-02-14
3445,,,25.3,53.4,501.0,South,2022-03-21
3446,,,,23.0,735.0,Central,2021-06-05
3447,33.0,,10.5,106.7,608.0,Central,2024-07-30
3448,,,3.3,96.6,640.0,North,2020-01-07
3449,,,33.7,389.1,695.0,East,2024-03-07
3450,,,20.4,17.9,627.0,West,2021-03-22
